User Href,Title,Rating,Date,Likes,Comments,Review
https://www.goodreads.com/user/show/26560207-gabby,All Boys Aren’t Blue,Rating 5 out of 5,"June 10, 2020",123 likes,0,"This book was so good, it was so powerful. This is a powerful YA memoir about George exploring his sexuality, telling stories from his childhood, and it's written so beautifully. The story-telling in this book is so raw and I loved feeling as if we were growing up alongside him and rooting for him the whole way through. I listened to the audiobook which is read by the author and it was the best experience. I think this is a great place to start if you are new to nonfiction and you are looking for own voices stories, because it nearly reads like a story and I just really loved the complex family dynamics in this book, especially the stories of his Grandmother and when he eventually joins a Frat house and the brotherhood he finds among them. I love that he doesn't shy away from talking about the harder things and the mistakes he's made, it just makes it feel more real and raw. I really enjoyed this one and I'd highly recommend listening to the audiobook. And isn't that cover so gorgeous?? I live for it.Show more"
https://www.goodreads.com/user/show/16219087-chelsea-chelseadolling-reads,All Boys Aren’t Blue,Rating 4 out of 5,"June 22, 2020",115 likes,0,"While this book was hard to listen to at times, it packed SUCH a powerful punch and was an amazing memoir that touched on the intersections of being Black and queer. Definitely recommend checking this one out!!"
https://www.goodreads.com/user/show/27544898-bookishrealm,All Boys Aren’t Blue,Rating 5 out of 5,"June 5, 2020",102 likes,0,"THIS BOOK SHOULD BE READ BY EVERYONE. And I genuinely mean everyone especially the black community. Sometimes I don't feel like people understand the stories and experiences of those who are both POC and identify as Queer especially black women and men. I'm so happy that George decided to share his story. He talked about everything from coming out to toxic masculinity. Sometimes I'm proud of how far the Black community has come in relation to the LGBTQIA+ community; however, I'm also always reminded of how far we have to go. Just hearing about how Black trans women have been treated while protesting this past week has been quite disheartening. What I loved most about this book is that it was written in such a positive light. George speaks of his own experiences in such a rewarding and reassuring manner. This isn't a book written for queer men of color to discourage them or make them feel bad, but to uplift them and give them a perspective that is often left out of many narratives. Even though the book was not intended for me, I appreciated everything that he had to say and I could appreciate how honest and forthcoming he was about ALL of his experiences. One that really touched my heart was his discussion about his fraternity. If ya'll didn't know, I'm a part of a HBGLO (historically Black Greek letter organization) and sometimes I get worried about how toxic masculinity plays a role in whether queer men are able to join. It was so wonderful to see that positive relationships that came out of his journey being a part of Alpha Phi Alpha. I think sometimes as readers we forget about the importance of intersectionality. It's great to see books about queer POC's written by queer POC's. We need more of these books in the world. Especially books that are positive and give hope. If you haven't picked up this book I highly recommend it. Listen to it on audio because George reads it! Show more"
https://www.goodreads.com/user/show/26259115-kevin-irish-reader,All Boys Aren’t Blue,Rating 4 out of 5,"June 10, 2020",90 likes,0,"I absolutely loved this book. It might be a short book, but it will leave such a long lasting impression. This book also educated me on black lives and black queer lives, and for that I am so grateful that I read it. I would highly recommend you check out this memoir. I also read this during a 24 hour readathon, you can check out the video to hear more of my thoughts: https://youtu.be/_xMcY58rFawShow more"
https://www.goodreads.com/user/show/16276747-ashleigh-a-frolic-through-fiction,All Boys Aren’t Blue,Rating 5 out of 5,"June 11, 2020",87 likes,0,"I won't be writing a review in the typical sense, since it just feels wrong to review somebody's life experiences, especially when so far from my own. What I will say though is that despite this not being my usual kind of book to pick up, I'd highly encourage everyone to read it. It's so worth it. This memoir is geared towards a teenage audience who wouldn't typically hear about this kind of experience, a fact that often proves dangerous for so many people growing up without the right kind of support. This memoir is raw, honest, and a story everybody should hear. I hope this reaches the hands of many.Show more"
https://www.goodreads.com/user/show/32340179-jennifer-tarheelreader,All Boys Aren’t Blue,Rating 5 out of 5,"October 2, 2020",98 likes,0,"Isn’t this cover stunning? I listened and read All Boys Aren’t Blue back in June. Memoirs are especially good on audio when they are narrated by the author, and in this case George M. Johnson’s voice added sincerity and so much emotion to the reading. The book is structured in a series of essays where the author shares his childhood, teen years, as well as college. Johnson wrote his book as a tool for teens who want to be allies, as well as a strong voice for queer teens of color. It’s honest and thought-provoking as it covers several timely and important topics. The storytelling is gorgeous and powerful, and I’m grateful Johnson shared his story and that voices and books like this are on shelves in bookstores and libraries today. We need more.I received a gifted audio from Libro.fm and Macmillan. I also purchased a hardcopy for my shelf.Many of my reviews can also be found on my blog: www.jennifertarheelreader.com and instagram: www.instagram.com/tarheelreaderMerged review:Isn’t this cover stunning? I listened and read All Boys Aren’t Blue back in June. Memoirs are especially good on audio when they are narrated by the author, and in this case George M. Johnson’s voice added sincerity and so much emotion to the reading. The book is structured in a series of essays where the author shares his childhood, teen years, as well as college. Johnson wrote his book as a tool for teens who want to be allies, as well as a strong voice for queer teens of color. It’s honest and thought-provoking as it covers several timely and important topics. The storytelling is gorgeous and powerful, and I’m grateful Johnson shared his story and that voices and books like this are on shelves in bookstores and libraries today. We need more.I received a gifted audio from Libro.fm and Macmillan. I also purchased a hardcopy for my shelf.Many of my reviews can also be found on my blog: www.jennifertarheelreader.com and instagram: www.instagram.com/tarheelreaderShow more"
https://www.goodreads.com/user/show/70046142-elle,All Boys Aren’t Blue,Rating 4 out of 5,"August 11, 2021",65 likes,0,"I’m going to try to keep this short, mostly because I don’t think I’m the person most equipped to give a full analysis of George M. Johnson’s life and memoir. But despite this book not being written for me, specifically, I believe there’s still a lot that can’t be learned from the author’s words and experiences.“The spectrum of our traumas can be as broad as our identities.”Johnson’s stated goal in All Boys Aren’t Blue is to offer some guidance to kids navigating an LGBTQ+ and/or black identity in America right now. He wants to be a lifeline to those that feel isolated because of who they are or how they feel; one he didn’t have access to growing up. In order to achieve this he shares memories and stories from his own life. Some are funny, others are painful, but each is 100% candid. I was impressed with how open he was in bearing his scars to the world, and I appreciated how he shared even the most intimate pieces of himself.There’s a rawness in Johnson’s storytelling that I think will reach most people who pick up this book. I’d recommend it to not just teenagers going through something similar, but to the adults around them. Johnson has an incredibly understanding and loving family, and that’s something that I’m sure would be beneficial for a number of parents to listen and learn from. *Audiobook (narrated by the author) is currently available for for free on Hoopla*Show more"
https://www.goodreads.com/user/show/83220806-gavin-hetherington,All Boys Aren’t Blue,Rating 5 out of 5,"June 13, 2020",61 likes,0,"Wow. I really don't read non-fiction to be honest, but after so many incredible reviews, I really wanted to read 'All Boys Aren't Blue' by George M. Johnson. I related so, so much to many of George's experiences growing up as a confused, gay teenager. I just loved this book so, so much, it was emotional to say the least. 5 stars!Show more"
https://www.goodreads.com/user/show/7706640-jami,All Boys Aren’t Blue,No Rating,"June 9, 2020",53 likes,0,"All Boys Aren't Blue is George M. Johnson's memoir, double manifesto, exploring his life as a Black gay man in America and what his queer identity means to him. This feels too personal to rate because it's intensely and painfully honest at times. Johnson brilliantly delineates the story of his life, sometimes with hope and humour, with retrospective sadness or anger, sometimes as means to educate or inform. It's the kind of queer book that just didn't exist a few years ago but needed to. This is timely and urgent, and definitely an important read. While the casual tone aimed at a younger audience didn't always work for me, I appreciated it function within the text, allowing for accessibility and engagement for young readers. a must-read book in 2020. Period. Show more"
https://www.goodreads.com/user/show/33812934-peyton-reads,All Boys Aren’t Blue,No Rating,"February 11, 2021",54 likes,0,Very important read! I don’t rate memoirs because it feels odd to me but it’s great book!
https://www.goodreads.com/user/show/4467515-jasmine-from-how-useful-it-is,All Boys Aren’t Blue,Rating 5 out of 5,"May 8, 2020",48 likes,0,"This book was an informative and interesting read. I liked the story about the author's name. One thing we all have in common is worrying about what other people think of us, queer or not, it happens to all of us. Growing up with cousins and all being taken care of by granny, awesome as she was, sounds fun. She's definitely the coolest grandma ever. The cowboy boots story had me smiling. I liked the advice about speaking up and other advices, including time. This book started with an introduction about the author, how he came out to the world with a full head of hair and his aunt thought he was a girl. He discussed about gender and what society decide for a person and the activities that shape a person into that of boy or girl. He discussed about how the ""n word"" was buried so that the black community could be treated with respect. The author recalled being five and was a good actor so no other kids would make fun of him for the truth of his wants. This book is divided into four acts: a different kid, family, teenagers, and friends. All Boys Aren't Blue is well written and full of honest disclosures. I'm glad that George did have relatives that were lgbt to support him and his family the basic knowledge while growing up. It would have been harder if his family didn't accept him being different. I like the letters within the story. The family photos are an added bonus. I'm glad someone taught him sex, better a trusting someone than a stranger who will take advantage of an innocent first time. I like the reasons of the book title. This memoir sure pulled out all emotions from me. I highly recommend everyone to read this book!xoxo, Jasmine at www.howusefulitis.wordpress.com for more details Many thanks to Fierce Reads for the opportunity to read and review. Please be assured that my opinions are honest.Show more"
https://www.goodreads.com/user/show/11284813-christy,All Boys Aren’t Blue,Rating 4 out of 5,"February 2, 2021",50 likes,0,"4 starsThis was an intense, brave, and beautifully written memoir by George M. Johnson. His stories were powerful, and although most were unrelatable to me, I think it's an important book to read and I would recommend it to all. 
Audio book source: Libby (library borrow)Story Rating: 4 starsNarrator: George M. JohnsonNarration Rating: 4 starsGenre: Memoir Length: 5 hours and 12 minutes 
Show more"
https://www.goodreads.com/user/show/72205668-fanna,All Boys Aren’t Blue,Rating 5 out of 5,"October 29, 2020",49 likes,0,"June 23, 2020: If you've come across my status updates, you already know how much this book has made me feel. It's such a perfect collection of personal essays. There are real stories dipping into the author's thoughts and messages. It does great justice to both the perspectives of George's identity: being Black and being gay. A definitive recommendation. Full review to come!Show more"
https://www.goodreads.com/user/show/26234267-maia,All Boys Aren’t Blue,Rating 4 out of 5,"June 12, 2024",48 likes,0,"I really appreciated the author's honesty especially in writing about the more challenging themes. They were balanced out with some really joyful family stories. I haven't read a book for a young adult audience like this before, and I'm glad it exists now! I love queer memoir and I hope the challenges against this book only bring it to a wider audience. Show more"
https://www.goodreads.com/user/show/17370552-melina-souza,All Boys Aren’t Blue,Rating 5 out of 5,"August 27, 2020",48 likes,0,"Esse livro é tão importante, tão necessário, tão emocionante...Acabei de finalizar a leitura ouvindo o audiobook narrado pelo próprio George M. Johnson e tô sem palavras."
https://www.goodreads.com/user/show/57354360-sarah,All Boys Aren’t Blue,Rating 4 out of 5,"April 25, 2020",44 likes,0,"All Boys Aren't Blue is powerful, real and honest. Storytelling at its rawest. All Boys Aren't Blue covers a myriad of topics from sexual discovery to family dynamics to internalised homophobia through short essays and anecdotes. Johnson pulls stories from his childhood and own experiences, then explores and relates them to issues others might be struggling with. The storytelling style is unembellished and blunt. No words are wasted, and the message hits home. We follow him from a child through to adulthood in a way where I felt as if I was growing up with him, making mistakes and learning along the way. Some stories were heartwarming, others hilarious and a few devastating- but they all wove together to tell a story that is desperately needed. In the YA community, we are getting more ownvoices books about black protagonists, or queer ones- but a notable gap is the intersectionalities that lie between them. That is why it is so important that books such as this one are being published. If only one black queer kid stumbles upon this book, it has been a success. If you are new to reading non-fiction, this could be a good place to start. The memoir-manifesto doesn't simply recite facts, but tells a personal, captivating and nuanced story that leaves you with a greater empathy. While this book may be short, it packs an emotional and lasting punch that I know I will be thinking about for a long time. Thank you to Macmillan Audio and Libro.fm for this ALCRelease Date: 28 April 2020Show more"
https://www.goodreads.com/user/show/2870295-shaun-hutchinson,All Boys Aren’t Blue,Rating 5 out of 5,"July 19, 2020",46 likes,0,"A really wonderful exploration of growing up Black and queer. I listened to the audio, and I thought the author did a really fantastic job. Hearing his story in his own words made it that much more special."
https://www.goodreads.com/user/show/68558865-luciana,All Boys Aren’t Blue,Rating 3 out of 5,"July 10, 2020",43 likes,0,"3.5/5trigger warnings for rape, use of the F word, use of the N word... other triggers are in the foreword of the book bc i can’t remember.Instagram | youtubean important story for an important voice, i highly recommend you to listen or read this book, it’s about the black queer experience in the US and if you want to be more educated on the black experience, this seems like a good place to start bc it’s YA non fiction. very easy to read, short and although redondant, the story does makes it point come across, and George does have an important experience to tell.Show more"
https://www.goodreads.com/user/show/15819476-bella,All Boys Aren’t Blue,Rating 4 out of 5,"July 21, 2020",44 likes,0,"At times heartbreaking, at times uplifting and hopeful, this memoir-manifesto does for young queer kids what mainstream media still doesn't do: show that they're not alone, that they're not ""weird"" for being different, that they have a community and that they are valid. Beautifully written, raw and honest, this memoir was an incredible read that I will be thinking and cherishing for a long time :) Show more"
https://www.goodreads.com/user/show/3766576-sophia,All Boys Aren’t Blue,Rating 4 out of 5,"June 23, 2020",41 likes,0,"for the right readers, i have no doubt that this book could fundamentally change their lives. george m. johnson believes that we always have the opportunity to be the blueprint for the next generation, and i think he lays his attempt to be that very beautifully in this book. this memoir/manifesto is a candid, chatty exploration of Blackness and queerness and how those two identities intersect. george m. johnson tackles a lot in a relatively short book. there are letters to his family (these were my favorite parts--i leaked many a tear reading about him writing to his nanny and to his mother), there are depictions of sexual assault and violence, there is explicit discussion of virginity, there is lots of joy and there is lots of pain. there is so much bravery in how honest this book is, and i know it must've been incredibly painful to revisit and share moments of trauma and hurt. absolutely worth a read and, honestly, probably a reread, too, down the line. Show more"
https://www.goodreads.com/user/show/100118640-dwayne,All Boys Aren’t Blue,Rating 4 out of 5,"October 12, 2021",47 likes,0,"Given our current hyper-aware socio-political climate of activism and inclusivity, this book couldn't have arrived at a more perfect time. Touching on issues of identity and queerness, it is enlightening, well-written, heartwarming and brimming with sass. And what beautiful cover art! I enjoyed it thoroughly.Show more"
